MO - Mails Enviados - Detalle,Detalle por usuario de mails enviados
MO - Reporting - Preguntas que faltan Moderar,Preguntas que faltan Moderar
Promociones Comprador,resumen promociones comprador
MO - Moderacion - Patrones que se buscan en preguntas,Moderacion - Patrones que se buscan en preguntas
MO - MENSUAL GMV x Mes x Tipo Cliente - Bonificaciones,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - MENSUAL GMV x Mes x Categoria - Comisiones,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - MENSUAL GMV Listing total x Tipo Usuario,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - MENSUAL GMS x Categoria,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - MENSUAL UsuariosConPublicacionEnLosUltimos6meses,Exportar como CSV +200Mil registros - tarda mucho
Fer - prueba de schedule,Fer - prueba de schedule
MO - MENSUAL GrandesVendedoresReputacionVentasL1,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
Promociones Comprador Ventas,Ventas con promociones al comprador
MO - MENSUAL General Saldo (Facturado - Cobrado),Ejecutar los dias 1. Parametro el 1 del mes anterior
MO - Buscador - Mapeo término categoria,MO - Buscador - Mapeo término categoria
MO - Buscador - Uso de los buscadores (ultimos 10 dias),MO - Buscador - Uso de los buscadores (ultimos 10 dias)
MO - Buscador - Busquedas sin resultados (ultimos 10 dias),MO - Buscador - Busquedas sin resultados (ultimos 10 dias)
MO - Buscador - 25 Palabras mas buscadas (ultimos 10 días),MO - Buscador - 25 Palabras mas buscadas (ultimos 10 días)
MO - MENSUAL GMV Listing Live,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - Buscador - Busquedas con pocos resultados (ultimos 10 dias),MO - Buscador - Busquedas con pocos resultados (ultimos 10 dias)
MO-RepublicacionAvisos,Muesta la republicacion de avisos del dia anterior
MO - Categorias - Listado,Categorias - Listado
MO-AvisosModeradosDiaAnterior,Avisos Moderados el dia anterior
MO-Avisos que faltan Moderar,Avisos que faltan Moderar
MO - Procesos de interfase con PRESEA corridos ayer,Se fija en la GNR_LOG el OBJETO_TIPO = 'INTERFAZ_PRESEA' para ayer
MO - MENSUAL GMV x Mes x Tipo Cliente - Comisiones sobre Ventas,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - MENSUAL GMV x Mes x Tipo Producto,Ejecutar los dias 1. Parametros del 1 al 31 del mes anterior
MO - Percepciones Recibidas,Percepciones Recibidas
MO - Usuarios generados los ultimos 7 días con publicaciones,Usuarios generados los ultimos 7 días con publicaciones
MO - Usuarios sin CUIT y su inversion en destaques,Usuarios sin CUIT y su inversion en destaques
MO_ACEPTARON_CLUB_CUPON,Usuarios que aceptaron recibir mails de club cupon
MO - Usuarios con una unica compra (solo ultimos 6 meses),Usuarios con una unica compra (solo ultimos 6 meses)
MO - Usuarios con avisos que se inactivaron ayer,Usuarios con avisos que se inactivaron ayer
LOTES_ENVIADOS_A_FACTURAR,Lotes de comision o destaque que se enviaron a presea en el periodo indicado
MO - Listing de usuarios con avisos cargados por VendedorPro,Listing de usuarios con avisos cargados por VendedorPro
MO - Usuarios con avisos que se inactivaron ayer (BETA),Usuarios con avisos que se inactivaron ayer
FACTURACION_LOTES_EXCLUIDOS,lotes no enviados a presea
MO - Log Publicación,Muestra el log de publicación de MO para los ultimos 7 días
MO - Estadistica - Destaques por hora,Estadistica - Destaques por hora
MO - Estadistica - Comisiones por hora,Estadistica - Comisiones por hora
MO - Estadistica - Publicaciones por hora,Estadistica - Publicaciones por hora
MO - Usuarios que nunca compraron (filtrados por fechas de registro),Usuarios que nunca compraron (filtrados por fechas de registro)
ZZ_MO_Oper_PS500_16hs_reducido,Operaciones de PS > 500$ (entre las 8am del dia de hoy y las 16pm)
MO - Log Publicacion - Resumen,Log Publicacion - resumen
CARGOS_ENVIADOS_A_FACTURAR,los cargos que se enviaron a facturar
MO - Estadistica - Registros por hora,Estadistica - Registros por hora
MO - Usuarios que tuvieron listing activo en los ultimos 3 meses,Usuarios que tuvieron listing activo en los ultimos 3 meses
MO - Controles - Avisos con muchas compras,Muestra los avisos que obtuvieron mas de 7 compras en los ultimos 5 dias
MO - Carga de fotos - Detalle,Carga de fotos - Detalle
MO_ARCIBA_MENSUAL,codigo norma arciba para percepciones
MO - Controles - Compras con usuarios recientes,Compras de usuarios con menos de un mes en el sitio
MO - Moderacion - Avisos con video de ayer,Muestra los avisos creados el dia de ayer con videos
OR-Republicacion de Avisos del Dia Anterior - adaptado,OR-Republicacion de Avisos del Dia Anterior - adaptado
MO - Facturacion_Tipo_Lote - Resumen,Resumen de Facturacion discriminado por tipo de lote y tipo de usuario
MO - Log - Carga tarifario cliente,Log - Carga tarifario cliente
MO - compradores por ciudad,MO - compradores por ciudad
MO - vendedores por ciudad,MO - vendedores por ciudad
